13,25,29,14,11,14,11,11,23,13,11,15,12,19,2
13,25,29,14,11,14,11,12,24,13,11,15,12,19,2
13,25,29,14,11,14,11,13,23,13,12,15,13,19,2
13,25,29,14,11,14,11,13,25,13,11,14,12,18,2
13,25,30,14,11,14,11,12,23,13,12,14,12,18,2
13,25,30,15,11,14,10,10,23,11,12,14,11,20,2
14,24,30,14,11,14,10,12,23,13,11,15,12,19,2
14,24,30,14,11,14,11,12,23,13,11,15,12,19,2
14,24,30,14,11,14,11,12,23,13,13,15,12,19,2
14,24,30,14,11,15,10,12,23,13,12,15,12,19,2
14,24,31,14,11,14,11,12,23,13,12,15,12,19,2
14,25,30,14,11,14,11,13,23,13,12,15,12,19,2
15,24,31,14,11,14,11,11,23,13,11,14,12,18,2
11,23,28,14,13,19,10,13,20,11,11,15,11,20,1
12,21,28,15,12,15,10,12,21,11,10,16,10,20,1
12,21,28,15,13,15,10,11,21,11,11,15,10,25,1
12,21,29,15,12,16,10,11,22,11,11,15,10,22,1
12,21,29,15,13,16,10,13,21,11,11,16,10,23,1
12,22,28,14,13,14,10,11,21,11,11,16,10,19,1
12,22,28,14,13,14,10,11,21,11,11,16,10,20,1
12,22,28,14,13,14,10,11,23,11,10,16,10,20,1
12,22,28,14,13,14,10,11,23,11,11,16,10,20,1
12,22,28,14,13,16,10,11,23,11,11,16,10,20,1
12,22,28,14,14,15,10,11,24,11,11,16,10,20,1
12,22,28,14,14,15,11,11,21,11,11,16,10,20,1
12,22,28,15,12,12,10,12,21,11,12,16,10,21,1
12,22,28,15,13,13,11,11,22,11,11,16,10,20,1
12,22,28,15,13,14,10,11,20,11,11,16,8,20,1
12,22,28,15,13,14,10,11,23,11,12,16,10,21,1
12,22,28,15,14,14,10,13,23,11,13,16,10,19,1
12,22,28,15,14,15,10,11,20,11,12,16,10,20,1
12,22,28,15,14,16,10,12,21,11,11,16,10,22,1
12,22,28,16,14,14,10,11,20,11,13,16,11,21,1
12,22,29,14,13,14,11,12,21,11,12,16,10,21,1
12,22,29,15,12,14,10,12,20,11,12,16,10,21,1
12,22,29,15,12,15,10,12,21,11,11,16,10,21,1
12,22,29,15,13,14,10,11,21,11,12,16,11,20,1
12,22,29,15,13,14,11,12,20,11,12,15,10,21,1
12,22,29,15,14,14,10,11,21,11,11,16,10,22,1
12,22,29,15,14,14,10,12,20,11,12,16,10,20,1
12,22,29,15,14,14,10,12,20,11,12,16,10,21,1
12,22,29,15,14,14,10,12,21,11,12,16,10,21,1
12,22,29,15,14,14,11,11,20,11,12,16,10,21,1
12,22,29,15,14,14,11,12,20,11,12,16,10,21,1
12,22,29,15,14,15,7,11,20,11,12,15,10,20,1
12,22,29,15,14,15,10,11,20,11,13,16,10,21,1
12,22,29,15,14,15,10,11,22,11,13,14,10,22,1
12,22,29,15,14,15,10,12,20,11,12,16,10,21,1
12,22,29,15,15,15,10,11,21,11,13,16,10,21,1
12,22,29,15,15,15,11,11,20,11,12,16,10,21,1
12,22,29,16,12,14,10,11,22,11,10,15,10,20,1
12,22,29,16,13,14,10,11,21,11,12,16,10,21,1
12,22,29,16,14,14,10,11,20,11,11,16,10,21,1
12,22,29,17,12,14,10,11,23,11,11,15,10,20,1
12,22,30,15,14,14,10,11,20,11,13,16,10,21,1
12,22,30,15,15,16,10,11,21,11,12,16,10,21,1
12,22,30,17,12,14,10,11,24,11,11,15,10,20,1
12,22,32,15,12,14,9,12,21,11,11,16,10,21,1
12,23,27,14,13,15,10,12,21,11,11,16,10,20,1
12,23,28,13,13,14,10,11,21,11,12,15,10,20,1
12,23,28,14,11,14,9,12,23,13,12,15,12,19,1
12,23,28,14,11,14,11,13,23,13,11,14,12,18,1
12,23,28,14,11,15,10,12,24,13,12,15,12,20,1
12,23,28,14,12,14,11,12,23,13,11,14,12,18,1
12,23,28,14,12,14,11,12,23,13,12,15,12,20,1
12,23,28,14,12,14,11,13,23,13,12,15,12,19,1
12,23,28,14,12,14,11,14,23,13,12,15,12,19,1
12,23,28,14,13,14,10,11,21,11,11,15,10,20,1
12,23,28,14,13,14,10,12,22,11,11,16,10,20,1
12,23,28,14,13,14,11,11,22,11,11,16,10,19,1
12,23,28,14,13,15,10,11,22,11,11,16,10,20,1
12,23,28,14,13,16,9,11,21,11,11,15,9,20,1
12,23,28,14,13,16,9,12,21,11,11,15,9,20,1
12,23,28,14,13,16,10,10,21,11,11,14,9,20,1
12,23,28,14,13,16,10,10,22,11,11,14,9,20,1
12,23,28,15,14,17,12,11,21,14,10,14,9,19,1
12,23,28,15,14,18,10,12,21,11,11,16,9,19,1
12,23,28,15,14,18,10,12,22,11,11,16,9,19,1
12,23,28,16,15,17,10,12,21,11,12,16,9,19,1
12,23,29,14,11,14,11,13,23,13,11,14,11,18,1
12,23,29,14,13,14,10,11,22,11,11,16,10,20,1
12,23,29,14,13,14,10,11,24,11,11,16,8,20,1
12,23,29,14,13,14,10,12,23,11,11,17,10,20,1
12,23,29,15,11,12,11,13,23,14,11,14,12,18,1
12,23,29,16,12,14,10,12,23,11,11,15,10,20,1
12,23,29,16,13,16,9,12,21,11,12,14,9,20,1
12,23,30,14,13,18,10,12,22,11,11,15,9,20,1
12,23,30,15,12,18,10,11,22,11,11,16,10,20,1
12,23,30,15,14,14,11,11,24,11,12,15,10,21,1
12,23,30,15,14,16,10,11,24,11,12,15,9,20,1
12,24,28,12,11,14,10,12,23,13,12,15,12,19,1
12,24,28,14,11,11,10,14,23,13,11,15,12,19,1
12,24,28,14,11,11,11,12,23,13,11,15,12,19,1
12,24,28,14,11,14,10,12,23,13,12,14,11,19,1
12,24,28,14,11,14,11,11,23,13,10,15,13,19,1
12,24,28,14,11,14,11,12,23,13,12,14,13,19,1
12,24,28,14,11,14,11,12,23,13,12,15,12,19,1
12,24,28,14,11,14,11,13,23,13,11,14,13,18,1
12,24,28,14,11,14,11,13,23,13,12,15,12,18,1
12,24,28,14,11,15,10,11,23,13,12,15,12,19,1
12,24,28,14,11,15,11,11,23,13,12,15,12,19,1
12,24,28,14,11,15,11,12,23,13,11,15,12,19,1
12,24,28,14,11,15,11,12,23,13,12,15,12,19,1
12,24,28,14,11,15,11,13,23,13,12,15,12,19,1
12,24,28,14,11,15,13,12,23,13,11,14,12,18,1
12,24,28,14,12,13,11,11,23,13,12,15,12,19,1
12,24,28,15,11,14,10,12,23,14,11,14,12,19,1
12,24,28,15,11,14,10,12,25,13,12,15,12,18,1
12,24,28,15,13,16,10,12,21,11,11,16,9,19,1
12,24,28,15,13,17,10,11,21,11,11,15,9,19,1
12,24,28,15,13,17,10,12,20,11,11,16,9,19,1
12,24,28,15,13,17,10,12,22,11,11,16,9,19,1
12,24,28,15,13,17,10,12,22,11,11,16,9,20,1
12,24,28,15,14,21,10,11,23,11,11,15,9,19,1
12,24,28,15,15,18,10,12,21,11,12,16,9,19,1
12,24,28,16,12,15,10,12,20,11,8,15,9,19,1
12,24,28,16,13,16,10,12,22,11,11,16,9,19,1
12,24,28,16,13,17,10,12,23,11,11,15,9,19,1
12,24,28,16,13,18,10,12,22,11,11,16,9,19,1
12,24,28,17,13,17,10,11,21,14,11,14,9,19,1
12,24,29,13,11,14,10,12,23,13,12,15,12,19,1
12,24,29,13,11,14,10,12,23,13,12,15,12,20,1
12,24,29,13,12,17,10,11,22,11,10,14,10,20,1
12,24,29,13,17,18,10,11,22,11,12,14,10,20,1
12,24,29,13,17,19,10,12,23,11,12,14,10,20,1
12,24,29,14,10,14,10,11,24,13,12,15,12,18,1
12,24,29,14,10,14,10,12,23,13,11,14,12,18,1
12,24,29,14,11,14,11,12,23,11,13,15,12,19,1
12,24,29,14,11,14,11,12,23,13,12,15,13,19,1
12,24,29,14,11,14,11,14,23,13,12,15,12,19,1
12,24,29,14,13,18,10,11,20,11,11,14,10,20,1
12,24,29,14,14,17,10,11,24,11,11,15,10,20,1
12,24,29,15,13,16,10,11,21,11,12,15,9,21,1
12,24,29,15,13,17,10,13,22,11,11,16,9,19,1
12,24,30,13,16,16,10,12,22,10,9,14,10,20,1
12,24,30,13,16,17,10,11,22,11,11,14,10,20,1
12,24,31,13,17,18,10,13,24,11,11,14,10,20,1
12,25,28,14,11,13,10,12,23,13,12,14,12,19,1
12,25,28,14,11,14,11,11,23,13,13,15,12,19,1
12,25,28,14,11,14,11,11,24,13,11,14,12,19,1
12,25,28,14,11,14,11,11,25,13,11,14,12,18,1
12,25,28,14,11,14,11,12,25,13,12,15,12,19,1
12,25,28,14,13,18,10,11,19,11,11,15,9,18,1
12,25,28,15,11,12,11,11,23,13,12,15,12,19,1
12,25,28,16,13,17,10,12,20,11,11,16,9,19,1
12,26,29,14,11,14,11,12,23,13,11,14,12,19,1
12,26,29,14,11,14,11,12,23,13,12,14,12,19,1
13,21,29,14,10,14,11,12,23,13,11,14,12,18,1
13,21,29,14,11,14,11,11,23,13,11,14,12,18,1
13,21,30,14,11,13,10,12,23,13,11,14,12,18,1
13,22,28,14,11,14,11,11,23,13,13,15,12,19,1
13,22,29,14,10,14,11,12,23,13,12,15,12,19,1
13,22,29,14,11,13,10,14,23,13,12,15,12,19,1
13,22,29,14,11,13,11,12,23,13,12,15,12,19,1
13,22,29,14,11,14,11,12,23,13,12,15,12,19,1
13,22,29,14,11,15,11,12,23,13,12,15,12,20,1
13,22,29,15,12,14,11,12,22,11,11,16,10,20,1
13,22,29,15,13,17,10,12,21,11,12,14,10,20,1
13,22,29,15,14,17,10,12,21,11,12,14,10,21,1
13,22,29,15,15,16,10,11,22,6,11,16,10,21,1
13,22,29,16,15,17,11,11,20,12,11,15,10,20,1
13,22,30,14,13,16,10,12,21,11,11,15,9,20,1
13,22,30,14,13,16,10,12,23,11,11,15,9,20,1
13,22,30,14,14,18,10,13,20,11,11,14,10,20,1
13,22,30,15,13,13,10,11,22,11,11,16,11,20,1
13,22,32,15,13,14,11,12,22,11,11,14,9,20,1
13,23,26,14,11,14,11,11,23,14,11,14,12,18,1
13,23,26,14,11,14,11,12,23,13,11,14,13,18,1
13,23,28,13,13,15,10,12,21,13,11,14,9,19,1
13,23,28,14,11,14,12,12,23,13,12,15,12,19,1
13,23,28,14,12,14,11,10,23,13,11,15,12,19,1
13,23,28,15,12,12,10,13,20,11,13,14,10,20,1
13,23,28,16,12,12,10,11,22,11,11,15,10,21,1
13,23,28,16,12,13,10,11,22,11,13,15,10,21,1
13,23,28,17,12,12,9,13,21,11,11,15,10,21,1
13,23,29,13,13,16,10,12,21,11,12,15,9,20,1
13,23,29,14,10,14,11,12,23,13,11,14,12,18,1
13,23,29,14,11,11,11,12,23,13,12,15,12,19,1
13,23,29,14,11,11,11,13,23,13,12,15,12,19,1
13,23,29,14,11,12,11,12,23,14,11,15,12,19,1
13,23,29,14,11,13,11,11,23,13,11,14,12,18,1
13,23,29,14,11,13,11,12,23,13,12,15,12,19,1
13,23,29,14,11,13,11,12,24,13,12,15,12,19,1
13,23,29,14,11,13,12,12,23,13,12,15,12,19,1
13,23,29,14,11,14,9,12,24,13,11,14,12,18,1
13,23,29,14,11,14,10,11,23,13,12,15,12,18,1
13,23,29,14,11,14,10,12,23,11,12,15,12,19,1
13,23,29,14,11,14,10,12,23,12,12,15,12,19,1
13,23,29,14,11,14,10,13,24,13,11,14,12,19,1
13,23,29,14,11,14,11,11,23,13,12,15,12,19,1
13,23,29,14,11,14,11,11,23,14,11,14,12,18,1
13,23,29,14,11,14,11,11,25,13,12,15,12,19,1
13,23,29,14,11,14,11,12,23,13,11,14,12,18,1
13,23,29,14,11,14,11,12,23,13,12,15,12,20,1
13,23,29,14,11,14,11,12,23,13,12,15,13,18,1
13,23,29,14,11,14,11,12,23,14,12,15,12,18,1
13,23,29,14,11,14,11,12,23,14,12,15,12,19,1
13,23,29,14,11,14,11,12,24,13,12,15,11,19,1
13,23,29,14,11,14,11,13,23,13,12,15,12,18,1
13,23,29,14,11,14,11,13,24,12,12,15,12,19,1
13,23,29,14,11,14,12,12,23,13,11,14,12,19,1
13,23,29,14,11,15,10,11,23,14,11,14,12,18,1
13,23,29,14,11,15,10,11,24,13,12,15,13,20,1
13,23,29,14,11,15,10,12,23,13,11,14,12,18,1
13,23,29,14,11,15,11,11,23,13,12,15,12,18,1
13,23,29,14,11,15,11,12,23,13,12,15,12,19,1
13,23,29,14,11,15,11,12,23,13,12,15,12,21,1
13,23,29,14,11,15,11,12,23,13,13,15,12,19,1
13,23,29,14,11,15,11,12,24,13,11,15,12,18,1
13,23,29,14,11,15,11,14,23,13,12,15,12,19,1
13,23,29,14,11,15,11,15,23,13,12,15,12,19,1
13,23,29,14,12,14,10,12,22,11,11,14,10,19,1
13,23,29,14,12,14,11,12,23,13,12,15,12,19,1
13,23,29,14,12,14,11,12,23,13,13,15,12,19,1
13,23,29,14,12,17,10,11,21,11,11,14,10,21,1
13,23,29,14,12,19,10,11,22,11,11,14,10,21,1
13,23,29,14,13,13,11,12,23,13,12,15,11,19,1
13,23,29,14,13,14,10,11,21,11,11,15,10,20,1
13,23,29,14,13,14,10,11,21,11,11,16,10,20,1
13,23,29,14,13,14,10,12,24,11,11,14,10,20,1
13,23,29,14,13,16,10,10,21,11,12,14,9,20,1
13,23,29,14,13,18,11,11,20,11,11,14,10,20,1
13,23,29,14,14,14,11,12,23,13,12,14,12,19,1
13,23,29,14,14,17,10,10,24,11,11,15,9,20,1
13,23,29,15,10,16,11,12,23,13,12,14,12,19,1
13,23,29,15,11,11,10,12,23,13,11,15,12,19,1
13,23,29,15,11,14,10,13,23,13,12,15,12,18,1
13,23,29,15,11,14,11,11,23,13,11,14,12,18,1
13,23,29,15,11,14,11,12,21,11,11,16,10,20,1
13,23,29,15,11,14,11,12,23,13,11,15,12,18,1
13,23,29,15,11,14,11,12,23,13,12,15,12,18,1
13,23,29,15,11,14,11,13,23,13,12,15,11,20,1
13,23,29,15,11,15,11,12,23,13,13,15,12,19,1
13,23,29,15,11,15,11,13,23,13,12,15,12,18,1
13,23,29,15,12,14,11,12,22,11,11,16,10,20,1
13,23,29,15,12,17,9,11,25,11,12,14,9,21,1
13,23,29,15,13,14,11,12,21,11,11,16,10,20,1
13,23,29,15,13,16,9,11,21,11,12,14,9,21,1
13,23,29,15,13,17,9,12,21,11,12,14,9,21,1
13,23,29,15,13,17,9,13,21,11,14,14,9,21,1
13,23,29,15,15,16,11,11,22,12,11,15,10,20,1
13,23,29,16,10,14,11,12,23,13,12,14,12,19,1
13,23,29,16,10,14,12,12,23,13,12,14,12,19,1
13,23,29,16,11,14,11,12,22,13,12,15,12,19,1
13,23,29,16,13,16,9,11,21,11,12,14,9,21,1
13,23,29,16,13,16,9,12,23,11,12,14,9,21,1
13,23,29,16,13,17,10,12,23,12,12,14,9,21,1
13,23,29,16,13,18,10,11,21,11,12,15,9,21,1
13,23,29,16,15,15,10,11,20,12,11,14,10,21,1
13,23,29,16,15,16,11,11,21,12,11,15,10,20,1
13,23,29,17,14,15,11,11,23,12,11,15,10,20,1
13,23,29,17,15,15,10,11,20,12,11,15,10,20,1
13,23,29,17,15,16,10,13,24,11,11,13,10,20,1
13,23,30,13,15,16,10,12,24,11,11,14,10,20,1
13,23,30,13,15,18,10,13,23,11,12,14,10,19,1
13,23,30,13,16,17,10,12,23,11,11,14,10,20,1
13,23,30,13,16,18,11,12,21,11,12,14,10,20,1
13,23,30,14,10,11,11,14,23,13,12,15,12,19,1
13,23,30,14,11,14,10,11,24,13,11,11,12,18,1
13,23,30,14,11,14,11,10,23,13,12,15,12,18,1
13,23,30,14,11,14,11,12,23,13,11,15,13,19,1
13,23,30,14,11,14,11,12,23,13,12,14,12,18,1
13,23,30,14,11,15,10,13,23,13,12,15,12,18,1
13,23,30,14,12,13,11,12,23,13,10,14,12,18,1
13,23,30,14,12,16,10,11,21,11,11,15,9,19,1
13,23,30,14,13,14,11,12,24,13,12,14,12,18,1
13,23,30,14,13,16,10,10,21,11,11,14,9,20,1
13,23,30,14,13,18,10,11,21,11,11,14,10,20,1
13,23,30,14,13,18,10,11,22,11,11,14,9,20,1
13,23,30,14,13,19,10,11,20,11,11,14,10,20,1
13,23,30,14,13,19,10,11,21,12,13,15,9,19,1
13,23,30,14,14,16,11,11,21,12,11,14,10,20,1
13,23,30,14,14,17,11,11,24,11,12,15,9,20,1
13,23,30,14,14,18,11,11,21,13,10,15,9,17,1
13,23,30,14,16,16,10,11,22,12,11,14,10,20,1
13,23,30,15,11,14,11,11,23,13,11,14,11,19,1
13,23,30,15,15,15,10,11,21,12,11,14,10,20,1
13,23,30,16,13,16,9,12,21,11,12,14,9,21,1
13,23,30,16,14,15,10,11,21,12,11,16,10,22,1
13,23,30,16,15,16,11,11,20,12,11,15,10,20,1
13,23,30,16,16,16,11,11,21,15,11,14,9,19,1
13,23,31,13,16,17,9,11,21,11,12,14,10,20,1
13,23,31,14,15,19,9,11,22,10,12,16,10,21,1
13,23,31,15,13,16,9,12,22,11,12,14,9,22,1
13,23,31,15,13,16,10,12,22,11,12,15,9,20,1
13,23,32,14,12,17,10,11,20,11,12,14,9,20,1
13,24,27,14,11,14,11,12,23,11,12,15,12,19,1
13,24,27,14,11,14,11,12,23,13,12,15,12,19,1
13,24,27,14,11,15,13,12,23,13,12,15,12,19,1
13,24,28,14,10,14,10,13,24,13,11,14,12,19,1
13,24,28,14,11,13,11,11,23,13,12,14,12,18,1
13,24,28,14,11,13,11,12,23,13,12,14,12,18,1
13,24,28,14,11,14,10,12,23,13,11,15,12,19,1
13,24,28,14,11,14,10,12,23,13,12,15,12,19,1
13,24,28,14,11,14,10,13,23,13,11,14,12,18,1
13,24,28,14,11,14,11,12,23,15,12,15,12,19,1
13,24,28,14,11,14,11,13,23,13,11,14,12,18,1
13,24,28,14,11,15,10,12,23,13,11,15,12,19,1
13,24,28,14,11,15,10,13,23,13,13,15,13,20,1
13,24,28,14,11,15,11,13,23,13,11,14,12,18,1
13,24,28,14,11,16,10,12,23,13,12,15,12,19,1
13,24,28,14,12,14,11,12,23,13,12,15,12,19,1
13,24,28,15,11,12,11,12,23,13,11,15,12,19,1
13,24,28,15,11,14,10,12,23,13,12,15,12,19,1
13,24,28,15,12,12,10,12,23,13,13,14,11,19,1
13,24,29,12,10,12,11,11,23,13,12,15,12,19,1
13,24,29,12,10,12,11,12,23,13,11,15,12,19,1
13,24,29,12,10,13,11,13,23,13,11,15,12,19,1
13,24,29,13,11,11,11,12,23,13,13,15,13,19,1
13,24,29,13,11,14,11,12,23,13,12,15,12,19,1
13,24,29,13,12,13,11,13,24,13,12,15,12,19,1
13,24,29,13,13,14,9,10,21,11,11,14,10,20,1
13,24,29,13,16,18,10,12,21,11,12,14,10,20,1
13,24,29,13,16,19,10,13,24,11,12,14,10,20,1
13,24,29,14,10,11,10,12,23,13,11,15,12,19,1
13,24,29,14,10,13,11,11,23,13,11,15,13,18,1
13,24,29,14,10,13,11,11,23,13,12,15,12,19,1
13,24,29,14,10,14,10,11,23,13,12,15,12,19,1
13,24,29,14,10,14,10,12,23,13,11,14,12,18,1
13,24,29,14,10,14,10,12,23,13,12,15,12,19,1
13,24,29,14,10,14,11,13,23,13,12,15,12,19,1
13,24,29,14,10,14,11,14,24,13,12,15,12,19,1
13,24,29,14,11,11,10,12,23,13,12,14,12,18,1
13,24,29,14,11,11,10,12,24,13,12,15,12,20,1
13,24,29,14,11,11,10,13,23,13,12,15,11,19,1
13,24,29,14,11,11,12,12,23,13,12,15,12,19,1
13,24,29,14,11,12,11,12,23,13,12,15,12,19,1
13,24,29,14,11,13,10,11,24,13,11,14,11,18,1
13,24,29,14,11,13,10,11,24,13,13,15,13,19,1
13,24,29,14,11,13,10,12,23,13,11,15,12,19,1
13,24,29,14,11,13,10,12,23,13,12,15,12,19,1
13,24,29,14,11,13,10,13,23,13,11,15,13,19,1
13,24,29,14,11,13,10,13,23,13,12,15,12,19,1
13,24,29,14,11,13,10,13,23,14,12,15,12,19,1
13,24,29,14,11,13,11,11,23,13,11,14,11,18,1
13,24,29,14,11,13,11,11,23,13,11,14,12,18,1
13,24,29,14,11,13,11,11,23,13,12,14,12,18,1
13,24,29,14,11,13,11,11,23,13,13,14,12,19,1
13,24,29,14,11,13,11,11,23,13,14,14,12,19,1
13,24,29,14,11,13,11,12,23,13,12,14,12,18,1
13,24,29,14,11,13,11,12,24,13,11,15,12,19,1
13,24,29,14,11,13,11,13,23,13,11,15,12,19,1
13,24,29,14,11,13,11,14,23,13,11,15,12,19,1
13,24,29,14,11,14,9,13,23,13,11,14,12,18,1
13,24,29,14,11,14,10,11,23,12,11,15,12,20,1
13,24,29,14,11,14,10,11,24,13,11,15,12,19,1
13,24,29,14,11,14,10,11,24,14,11,14,12,19,1
13,24,29,14,11,14,10,12,23,12,11,15,12,19,1
13,24,29,14,11,14,10,12,23,13,11,14,12,19,1
13,24,29,14,11,14,10,12,23,13,12,14,12,19,1
13,24,29,14,11,14,10,12,23,13,12,15,11,19,1
13,24,29,14,11,14,10,12,23,13,12,15,12,20,1
13,24,29,14,11,14,10,12,23,13,13,15,12,19,1
13,24,29,14,11,14,10,12,23,13,13,16,12,19,1
13,24,29,14,11,14,10,12,24,13,12,14,13,19,1
13,24,29,14,11,14,10,12,24,13,12,15,12,19,1
13,24,29,14,11,14,10,12,24,13,12,16,12,19,1
13,24,29,14,11,14,10,12,24,13,13,15,12,19,1
13,24,29,14,11,14,10,12,25,13,11,14,12,18,1
13,24,29,14,11,14,10,13,23,13,11,14,12,18,1
13,24,29,14,11,14,10,13,23,13,12,14,12,18,1
13,24,29,14,11,14,10,13,23,13,12,14,12,19,1
13,24,29,14,11,14,10,13,23,13,14,15,12,19,1
13,24,29,14,11,14,10,15,23,13,12,14,12,22,1
13,24,29,14,11,14,11,11,23,11,12,14,12,18,1
13,24,29,14,11,14,11,11,23,13,11,15,12,19,1
13,24,29,14,11,14,11,11,23,13,12,14,12,18,1
13,24,29,14,11,14,11,11,23,13,12,14,12,20,1
13,24,29,14,11,14,11,11,23,13,12,15,12,20,1
13,24,29,14,11,14,11,11,23,13,12,16,12,19,1
13,24,29,14,11,14,11,11,23,13,12,16,12,20,1
13,24,29,14,11,14,11,11,23,13,13,14,12,18,1
13,24,29,14,11,14,11,11,24,13,8,15,12,19,1
13,24,29,14,11,14,11,11,24,13,8,16,13,19,1
13,24,29,14,11,14,11,12,23,12,11,15,12,19,1
13,24,29,14,11,14,11,12,23,13,8,14,12,19,1
13,24,29,14,11,14,11,12,23,13,11,14,13,18,1
13,24,29,14,11,14,11,12,23,13,11,15,12,18,1
13,24,29,14,11,14,11,12,23,13,11,15,12,20,1
13,24,29,14,11,14,11,12,23,13,12,14,12,18,1
13,24,29,14,11,14,11,12,23,13,12,15,12,18,1
13,24,29,14,11,14,11,12,23,13,12,15,12,20,1
13,24,29,14,11,14,11,12,23,13,12,16,12,20,1
13,24,29,14,11,14,11,12,23,13,13,14,12,19,1
13,24,29,14,11,14,11,12,23,13,15,15,12,19,1
13,24,29,14,11,14,11,12,24,13,11,15,12,19,1
13,24,29,14,11,14,11,12,24,13,12,14,12,19,1
13,24,29,14,11,14,11,12,25,13,12,15,12,19,1
13,24,29,14,11,14,11,12,25,14,11,15,12,19,1
13,24,29,14,11,14,11,12,26,14,11,15,13,19,1
13,24,29,14,11,14,11,13,23,13,10,14,12,18,1
13,24,29,14,11,14,11,13,23,13,11,14,12,18,1
13,24,29,14,11,14,11,13,23,13,11,14,12,19,1
13,24,29,14,11,14,11,13,23,13,11,15,12,18,1
13,24,29,14,11,14,11,13,23,13,11,15,12,19,1
13,24,29,14,11,14,11,13,23,13,12,16,12,19,1
13,24,29,14,11,14,11,13,23,13,13,14,12,19,1
13,24,29,14,11,14,11,13,24,13,11,14,12,18,1
13,24,29,14,11,14,11,13,24,13,12,15,12,19,1
13,24,29,14,11,14,11,13,25,13,12,15,12,19,1
13,24,29,14,11,14,11,14,23,13,12,15,12,19,1
13,24,29,14,11,14,12,12,23,13,11,14,12,18,1
13,24,29,14,11,14,12,12,24,13,13,15,12,19,1
13,24,29,14,11,15,9,12,24,13,12,14,13,19,1
13,24,29,14,11,15,10,12,23,12,12,14,13,19,1
13,24,29,14,11,15,10,12,23,13,11,15,12,19,1
